INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
212017292,3207,,PROPERTY - FOUND,E13,307,0,2021-03-18 13:46:00,2021,3,Thursday,13,,WALNUT PARK,42.31591904910018,-71.09691294860387,"(42.31591904910018, -71.09691294860387)"
212017294,613,,LARCENY SHOPLIFTING,E18,525,0,2021-03-18 13:48:00,2021,3,Thursday,13,,TRUMAN PKWY,42.24124925533901,-71.12629907670339,"(42.24124925533901, -71.12629907670339)"
212017322,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,179,0,2021-03-18 13:56:00,2021,3,Thursday,13,,MASSACHUSETTS AVE,42.33285585021935,-71.07262417838369,"(42.33285585021935, -71.07262417838369)"
212017290,3130,,SEARCH WARRANT,C11,460,0,2021-03-18 13:56:00,2021,3,Thursday,13,,BRINSLEY ST,,,
212017634,1402,,VANDALISM,B3,464,0,2021-03-18 14:00:00,2021,3,Thursday,14,,HANSBOROUGH ST,42.288103616599585,-71.0915333505867,"(42.288103616599585, -71.0915333505867)"
212017306,3006,,SICK/INJURED/MEDICAL - PERSON,D4,905,0,2021-03-18 14:03:00,2021,3,Thursday,14,,E BROOKLINE ST,42.339267642135034,-71.07208833441568,"(42.339267642135034, -71.07208833441568)"
212017312,3301,,VERBAL DISPUTE,C6,215,0,2021-03-18 14:08:00,2021,3,Thursday,14,,E ST,42.33570516565845,-71.05176026634231,"(42.33570516565845, -71.05176026634231)"
212017398,3201,,PROPERTY - LOST/ MISSING,E5,691,0,2021-03-18 14:15:00,2021,3,Thursday,14,,VFW PKWY,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
212017505,1109,,FRAUD - WIRE,D14,778,0,2021-03-18 14:30:00,2021,3,Thursday,14,,FIDELIS WAY,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212017325,3801,,M/V ACCIDENT - OTHER,E18,493,0,2021-03-18 14:30:00,2021,3,Thursday,14,,RIVER ST,42.26194848155656,-71.1097161253539,"(42.26194848155656, -71.1097161253539)"
212017303,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,285,0,2021-03-18 14:32:00,2021,3,Thursday,14,,"HAMMOND ST & WARWICK ST
ROXBURY  MA 02120
UNITED S",,,
212017300,3115,,INVESTIGATE PERSON,B2,574,0,2021-03-18 14:34:00,2021,3,Thursday,14,,BLUE HILL AVENUE,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
212017501,617,,LARCENY THEFT FROM BUILDING,,804,0,2021-03-18 14:40:00,2021,3,Thursday,14,,GUEST ST,42.35723474245278,-71.14703266218078,"(42.35723474245278, -71.14703266218078)"
212017305,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2021-03-18 14:41:00,2021,3,Thursday,14,,"MASSACHUSETTS AVE & HARRISON AVE
BOSTON  MA 02118
",42.334909956083834,-71.07517004893332,"(42.334909956083834, -71.07517004893332)"
212017313,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,A15,37,0,2021-03-18 14:45:00,2021,3,Thursday,14,,MAIN ST,42.38415612246921,-71.07257287770697,"(42.38415612246921, -71.07257287770697)"
212017315,3801,,M/V ACCIDENT - OTHER,, ,0,2021-03-18 14:45:00,2021,3,Thursday,14,,"OLD COLONY AVE & PREBLE ST
SOUTH BOSTON  MA 02127
",,,
212017314,3114,,INVESTIGATE PROPERTY,A7,12,0,2021-03-18 14:45:00,2021,3,Thursday,14,,BRANDYWYNE DR,,,
212017304,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,574,0,2021-03-18 14:52:00,2021,3,Thursday,14,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
212017331,3801,,M/V ACCIDENT - OTHER,D14,778,0,2021-03-18 15:00:00,2021,3,Thursday,15,,CHESTNUT HILL AVE,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212017318,3005,,SICK ASSIST,B3,464,0,2021-03-18 15:13:00,2021,3,Thursday,15,,BLUE HILL AVE,42.29171815788151,-71.08911807277842,"(42.29171815788151, -71.08911807277842)"
212017319,3005,,SICK ASSIST,A7,12,0,2021-03-18 15:17:00,2021,3,Thursday,15,,BRANDYWYNE DR,42.387836145047046,-71.01203797794051,"(42.387836145047046, -71.01203797794051)"
212017323,3114,,INVESTIGATE PROPERTY,C11,461,1,2021-03-18 15:17:00,2021,3,Thursday,15,,BOWDOIN AVE,,,
212017317,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6,178,0,2021-03-18 15:26:00,2021,3,Thursday,15,,MASSACHUSETTS AVE,42.33152148278479,-71.0708530659426,"(42.33152148278479, -71.0708530659426)"
212017321,613,,LARCENY SHOPLIFTING,A1,94,0,2021-03-18 15:28:00,2021,3,Thursday,15,,FANEUIL HALL MARKETPLACE,42.359979672263634,-71.05474134552637,"(42.359979672263634, -71.05474134552637)"
212017349,617,,LARCENY THEFT FROM BUILDING,B3,419,0,2021-03-18 15:31:00,2021,3,Thursday,15,,WILMINGTON AVE,42.27938152132337,-71.07661753318222,"(42.27938152132337, -71.07661753318222)"
212017328,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2021-03-18 15:50:00,2021,3,Thursday,15,,GALLIVAN BLVD,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212017335,616,,LARCENY THEFT OF BICYCLE,D14,803,0,2021-03-18 15:50:00,2021,3,Thursday,15,,CAMBRIDGE ST,,,
212017324,2647,,THREATS TO DO BODILY HARM,B2,282,0,2021-03-18 15:52:00,2021,3,Thursday,15,,BALFOUR ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212018238,1106,,FRAUD - CREDIT CARD / ATM FRAUD,C6,200,0,2021-03-18 16:00:00,2021,3,Thursday,16,,W SECOND ST,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
212018055,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E18,520,0,2021-03-18 16:00:00,2021,3,Thursday,16,,MONPONSET ST,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
212017332,3005,,SICK ASSIST,E13,573,0,2021-03-18 16:14:00,2021,3,Thursday,16,,GREEN ST,,,
212017333,3801,,M/V ACCIDENT - OTHER,C11, ,0,2021-03-18 16:20:00,2021,3,Thursday,16,,"BULLARD ST & BOWDOIN ST
DORCHESTER  MA 02124
UNITE",,,
212017337,3005,,SICK ASSIST,A7,26,0,2021-03-18 16:23:00,2021,3,Thursday,16,,MERIDIAN ST,,,
212017525,1402,,VANDALISM,E18,485,0,2021-03-18 16:30:00,2021,3,Thursday,16,,CATON ST,42.26535009661567,-71.10057377343661,"(42.26535009661567, -71.10057377343661)"
212017348,3005,,SICK ASSIST,D14, ,0,2021-03-18 16:56:00,2021,3,Thursday,16,,LITCHFIELD ST,,,
212017359,3803,,M/V ACCIDENT - PERSONAL INJURY,A1,108,0,2021-03-18 16:58:00,2021,3,Thursday,16,,POST OFFICE SQUARE,,,
212017350,3110,,SERVICE TO OTHER AGENCY,D4,170,0,2021-03-18 16:58:00,2021,3,Thursday,16,,W SPRINGFIELD ST,,,
212019091,2647,,THREATS TO DO BODILY HARM,B3,465,0,2021-03-18 16:59:00,2021,3,Thursday,16,,SENATOR BOLLING CIR,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212017367,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C11,398,0,2021-03-18 17:00:00,2021,3,Thursday,17,,"TALBOT AVE & WASHINGTON ST
DORCHESTER  MA 02124
UN",,,
212017357,2647,,THREATS TO DO BODILY HARM,E13,574,0,2021-03-18 17:00:00,2021,3,Thursday,17,,HEATH ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
212017345,3005,,SICK ASSIST,D4,143,0,2021-03-18 17:03:00,2021,3,Thursday,17,,BOYLSTON ST,42.348623815554966,-71.08277637086411,"(42.348623815554966, -71.08277637086411)"
212017356,2907,,VAL - OPERATING AFTER REV/SUSP.,C11,257,0,2021-03-18 17:12:00,2021,3,Thursday,17,,"COLUMBIA RD & CUSHING AVE
DORCHESTER  MA 02125
UNI",,,
212017354,3115,,INVESTIGATE PERSON,A15,900,0,2021-03-18 17:13:00,2021,3,Thursday,17,,BUNKER HILL ST,42.378362980144374,-71.06079342813766,"(42.378362980144374, -71.06079342813766)"
212017353,3005,,SICK ASSIST,D4,149,0,2021-03-18 17:21:00,2021,3,Thursday,17,,COLUMBUS AVE,42.34457000067176,-71.076862001251,"(42.34457000067176, -71.076862001251)"
212017351,3005,,SICK ASSIST,C6,200,0,2021-03-18 17:23:00,2021,3,Thursday,17,,W BROADWAY,42.34302577508395,-71.05728084982702,"(42.34302577508395, -71.05728084982702)"
212017362,2647,,THREATS TO DO BODILY HARM,A1,77,0,2021-03-18 17:30:00,2021,3,Thursday,17,,BATTERY WHARF,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
212017507,1402,,VANDALISM,C11,355,0,2021-03-18 18:00:00,2021,3,Thursday,18,,"40 GIBSON ST
DORCHESTER  MA 02122
UNITED STATES",42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212017411,3006,,SICK/INJURED/MEDICAL - PERSON,D4,64,0,2021-03-18 18:00:00,2021,3,Thursday,18,,NEWBURY ST,42.36240280767195,-71.06954651677968,"(42.36240280767195, -71.06954651677968)"
212017393,3115,,INVESTIGATE PERSON,E5,729,0,2021-03-18 18:00:00,2021,3,Thursday,18,,BAKER ST,,,
212017407,611,,LARCENY PICK-POCKET,C6,186,0,2021-03-18 18:00:00,2021,3,Thursday,18,,ALLSTATE RD,,,
212017499,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,238,0,2021-03-18 18:00:00,2021,3,Thursday,18,,WENDOVER ST,,,
212017911,1102,,FRAUD - FALSE PRETENSE / SCHEME,E5,691,0,2021-03-18 18:00:00,2021,3,Thursday,18,,BROWN AVE,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
212017361,613,,LARCENY SHOPLIFTING,D4,619,0,2021-03-18 18:05:00,2021,3,Thursday,18,,MASSACHUSETTS AVE,42.34439568415443,-71.08632016344815,"(42.34439568415443, -71.08632016344815)"
212017365,301,,ROBBERY,E18,523,0,2021-03-18 18:08:00,2021,3,Thursday,18,,WINTER ST,42.35571984773325,-71.06110870603275,"(42.35571984773325, -71.06110870603275)"
212017592,2647,,THREATS TO DO BODILY HARM,E18,520,0,2021-03-18 18:20:00,2021,3,Thursday,18,,"1249 HYDE PARK AVE
BOSTON  MA 02136
UNITED STATES",42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
212017360,3201,,PROPERTY - LOST/ MISSING,B2,182,0,2021-03-18 18:22:00,2021,3,Thursday,18,,E COTTAGE ST,,,
212017405,1402,,VANDALISM,C6,211,0,2021-03-18 18:30:00,2021,3,Thursday,18,,W BROADWAY,,,
212017892,301,,ROBBERY,A1,77,0,2021-03-18 18:30:00,2021,3,Thursday,18,,WINTER ST,,,
212017377,423,,ASSAULT - AGGRAVATED,E13,388,0,2021-03-18 18:34:00,2021,3,Thursday,18,,MEEHAN ST,,,
212017371,3006,,SICK/INJURED/MEDICAL - PERSON,A1,92,0,2021-03-18 18:38:00,2021,3,Thursday,18,,COURT ST,42.35892278751083,-71.0583535444055,"(42.35892278751083, -71.0583535444055)"
212017380,616,,LARCENY THEFT OF BICYCLE,A1,77,0,2021-03-18 18:40:00,2021,3,Thursday,18,,CAMBRIDGE ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
212017368,2907,,VAL - OPERATING AFTER REV/SUSP.,D4,273,0,2021-03-18 18:46:00,2021,3,Thursday,18,,MASSACHUSETTS AVE,42.33899339227445,-71.08008594815755,"(42.33899339227445, -71.08008594815755)"
212022306,1106,,FRAUD - CREDIT CARD / ATM FRAUD,C11,355,0,2021-03-18 19:00:00,2021,3,Thursday,19,,QUINCY ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212017372,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,0,2021-03-18 19:01:00,2021,3,Thursday,19,,"ATLANTIC AVE & SEAPORT BLVD
BOSTON  MA 02110
UNITE",,,
212017369,3005,,SICK ASSIST,E5,718,0,2021-03-18 19:09:00,2021,3,Thursday,19,,MIAMI AVE,42.27488657938843,-71.16413748082621,"(42.27488657938843, -71.16413748082621)"
212017388,2905,,VAL - VIOLATION OF AUTO LAW,E13, ,0,2021-03-18 19:44:00,2021,3,Thursday,19,,WASHINGTON ST,,,
212017382,3112,,LANDLORD - TENANT,B2,296,0,2021-03-18 19:47:00,2021,3,Thursday,19,,WHITING ST,,,
212017385,2905,,VAL - VIOLATION OF AUTO LAW,C11, ,0,2021-03-18 19:48:00,2021,3,Thursday,19,,DORCHESTER AVE,,,
212017379,2647,,THREATS TO DO BODILY HARM,E5,941,0,2021-03-18 19:49:00,2021,3,Thursday,19,,BROOKWAY TER,42.2910074247751,-71.12027829205837,"(42.2910074247751, -71.12027829205837)"
212017378,2647,,THREATS TO DO BODILY HARM,C6,220,0,2021-03-18 19:52:00,2021,3,Thursday,19,,G ST,,,
212017375,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14,778,0,2021-03-18 20:03:00,2021,3,Thursday,20,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212017392,3005,,SICK ASSIST,A1,113,0,2021-03-18 20:05:00,2021,3,Thursday,20,,LINCOLN ST,,,
212017521,3201,,PROPERTY - LOST/ MISSING,,778,0,2021-03-18 20:30:00,2021,3,Thursday,20,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212017386,2622,,KIDNAPPING/CUSTODIAL KIDNAPPING/ ABDUCTION,D14,796,0,2021-03-18 20:32:00,2021,3,Thursday,20,,COMMONWEALTH AVE,42.35124217458837,-71.12616898689032,"(42.35124217458837, -71.12616898689032)"
212017390,3005,,SICK ASSIST,B3,457,0,2021-03-18 20:49:00,2021,3,Thursday,20,,DRUMMOND ST,42.30066766977122,-71.08422846016323,"(42.30066766977122, -71.08422846016323)"
212017403,3803,,M/V ACCIDENT - PERSONAL INJURY,A7, ,0,2021-03-18 20:54:00,2021,3,Thursday,20,,"WILLIAM F MCCLELLAN HWY & ADDISON ST
EAST BOSTON  ",,,
212017394,3007,,SUDDEN DEATH,B2,320,0,2021-03-18 21:07:00,2021,3,Thursday,21,,BRUNSWICK ST,42.31193742600193,-71.0834208844506,"(42.31193742600193, -71.0834208844506)"
212017408,520,,BURGLARY - RESIDENTIAL,C11,393,0,2021-03-18 21:17:00,2021,3,Thursday,21,,MONSIGNOR PATRICK J. LYDON WAY,42.28866198405271,-71.0613052399456,"(42.28866198405271, -71.0613052399456)"
212017399,3301,,VERBAL DISPUTE,B3,410,0,2021-03-18 21:20:00,2021,3,Thursday,21,,OLD MORTON ST,42.27430113104118,-71.07196905182398,"(42.27430113104118, -71.07196905182398)"
212017397,3301,,VERBAL DISPUTE,D4,273,0,2021-03-18 21:21:00,2021,3,Thursday,21,,WASHINGTON ST,,,
212017400,3006,,SICK/INJURED/MEDICAL - PERSON,C11,462,0,2021-03-18 21:28:00,2021,3,Thursday,21,,BOWDOIN ST,42.30154273843275,-71.07201939101996,"(42.30154273843275, -71.07201939101996)"
212017518,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,520,0,2021-03-18 21:30:00,2021,3,Thursday,21,,NEPONSET VALLEY PKWY,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
212017395,3114,,INVESTIGATE PROPERTY,C11,355,0,2021-03-18 21:34:00,2021,3,Thursday,21,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212017402,3115,,INVESTIGATE PERSON,D4,617,0,2021-03-18 21:51:00,2021,3,Thursday,21,,HUNTINGTON AVE,42.33792266101351,-71.09526597589229,"(42.33792266101351, -71.09526597589229)"
212017547,616,,LARCENY THEFT OF BICYCLE,D14,778,0,2021-03-18 22:00:00,2021,3,Thursday,22,,CAMELOT CT,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212017452,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,574,0,2021-03-18 22:00:00,2021,3,Thursday,22,,PAUL GORE ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
212017406,1832,,SICK ASSIST - DRUG RELATED ILLNESS,C6,921,0,2021-03-18 22:01:00,2021,3,Thursday,22,,H ST,42.330949568939786,-71.04139053603826,"(42.330949568939786, -71.04139053603826)"
212017409,3005,,SICK ASSIST,E5,718,0,2021-03-18 22:13:00,2021,3,Thursday,22,,MIAMI AVE,42.27488657938843,-71.16413748082621,"(42.27488657938843, -71.16413748082621)"
212017413,3114,,INVESTIGATE PROPERTY,D4,621,0,2021-03-18 22:20:00,2021,3,Thursday,22,,COMMONWEALTH AVE,,,
212017419,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,306,0,2021-03-18 22:31:00,2021,3,Thursday,22,,COBDEN ST,,,
212017417,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,70,0,2021-03-18 22:49:00,2021,3,Thursday,22,,"BEACON ST & CHARLES ST
BOSTON  MA 02108
UNITED STA",42.35618001845723,-71.06944004957653,"(42.35618001845723, -71.06944004957653)"
212017424,3115,,INVESTIGATE PERSON,C11,243,0,2021-03-18 23:00:00,2021,3,Thursday,23,,PLEASANT ST,42.31544306450711,-71.0597989989056,"(42.31544306450711, -71.0597989989056)"
212017465,520,,BURGLARY - RESIDENTIAL,C11,249,0,2021-03-18 23:00:00,2021,3,Thursday,23,,SAXTON ST,42.31359091105722,-71.05432387045848,"(42.31359091105722, -71.05432387045848)"
212017416,3115,,INVESTIGATE PERSON,B3,446,0,2021-03-18 23:05:00,2021,3,Thursday,23,,RADCLIFFE ST,,,
212017418,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,501,0,2021-03-18 23:13:00,2021,3,Thursday,23,,"CANTERBURY ST & HYDE PARK AVE
ROSLINDALE  MA 02131",,,
212017420,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4,131,0,2021-03-18 23:20:00,2021,3,Thursday,23,,"BACK ST & BERKELEY ST
BOSTON  MA 02108
UNITED STAT",,,
212017429,3005,,SICK ASSIST,C6,229,0,2021-03-18 23:33:00,2021,3,Thursday,23,,H ST,42.33363540551017,-71.04149249755658,"(42.33363540551017, -71.04149249755658)"
212017440,3114,,INVESTIGATE PROPERTY,B3,565,1,2021-03-18 23:37:00,2021,3,Thursday,23,,SENATOR BOLLING CIR,42.28913147093205,-71.09293028220607,"(42.28913147093205, -71.09293028220607)"
212017615,3006,,SICK/INJURED/MEDICAL - PERSON,C11,332,0,2021-03-19 00:00:00,2021,3,Friday,0,,COLUMBIA RD,42.311919594245985,-71.06913007376376,"(42.311919594245985, -71.06913007376376)"
212017514,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,76,0,2021-03-19 00:00:00,2021,3,Friday,0,,HAVERHILL ST,,,
212026181,1106,,FRAUD - CREDIT CARD / ATM FRAUD,D4,172,0,2021-03-19 00:00:00,2021,3,Friday,0,,ALBANY ST,42.334288406594155,-71.07239517543796,"(42.334288406594155, -71.07239517543796)"
212018769,3110,,SERVICE TO OTHER AGENCY,External,797,0,2021-03-19 00:00:00,2021,3,Friday,0,,UNKNOWN,42.351705713874026,-71.11989955508469,"(42.351705713874026, -71.11989955508469)"
212019691,616,,LARCENY THEFT OF BICYCLE,A7,26,0,2021-03-19 00:00:00,2021,3,Friday,0,,DECATUR ST,42.37256957912102,-71.04017611488278,"(42.37256957912102, -71.04017611488278)"
212017427,423,,ASSAULT - AGGRAVATED,B2,298,1,2021-03-19 00:07:00,2021,3,Friday,0,,ROCKLAND ST,42.3228135179608,-71.08685351704548,"(42.3228135179608, -71.08685351704548)"
212017432,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,557,0,2021-03-19 00:10:00,2021,3,Friday,0,,METROPOLITAN AVE,,,
212017436,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A7,12,0,2021-03-19 00:12:00,2021,3,Friday,0,,"BENNINGTON ST & SARATOGA ST
EAST BOSTON  MA 02128
",,,
212017439,3115,,INVESTIGATE PERSON,C11,370,0,2021-03-19 00:15:00,2021,3,Friday,0,,WILLIAM T MORRISSEY BLVD,42.297672793423445,-71.04941017639025,"(42.297672793423445, -71.04941017639025)"
212017430,801,,ASSAULT - SIMPLE,A15,42,0,2021-03-19 00:23:00,2021,3,Friday,0,,OLD LANDING WAY,,,
212017433,3801,,M/V ACCIDENT - OTHER,C6,175,0,2021-03-19 00:45:00,2021,3,Friday,0,,SOUTHAMPTON ST,42.332108429494895,-71.07014394813551,"(42.332108429494895, -71.07014394813551)"
212017431,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C11,355,0,2021-03-19 00:53:00,2021,3,Friday,0,,EVERETT AVE,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212018260,617,,LARCENY THEFT FROM BUILDING,B2,288,0,2021-03-19 01:13:00,2021,3,Friday,1,,WASHINGTON ST,42.330118616107626,-71.08425105981017,"(42.330118616107626, -71.08425105981017)"
212017444,3005,,SICK ASSIST,E5,734,0,2021-03-19 02:36:00,2021,3,Friday,2,,MOUNT VERNON ST,,,
212017447,801,,ASSAULT - SIMPLE,A1,116,0,2021-03-19 02:59:00,2021,3,Friday,2,,EDINBORO ST,42.352072379909714,-71.05975342200742,"(42.352072379909714, -71.05975342200742)"
212017443,3115,,INVESTIGATE PERSON,C11,257,0,2021-03-19 03:03:00,2021,3,Friday,3,,EVERETT AVE,42.31526714081052,-71.06306870061252,"(42.31526714081052, -71.06306870061252)"
212017445,3114,,INVESTIGATE PROPERTY,E13,644,0,2021-03-19 03:31:00,2021,3,Friday,3,,ELIOT ST,,,
212017449,3005,,SICK ASSIST,E13,303,0,2021-03-19 03:48:00,2021,3,Friday,3,,COLUMBUS AVE,42.31898859596604,-71.09839979851884,"(42.31898859596604, -71.09839979851884)"
212017451,3410,,TOWED MOTOR VEHICLE,B2,319,0,2021-03-19 04:38:00,2021,3,Friday,4,,SCHUYLER ST,,,
212017826,617,,LARCENY THEFT FROM BUILDING,C11,355,0,2021-03-19 05:30:00,2021,3,Friday,5,,SUDAN ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212017454,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,, ,0,2021-03-19 05:54:00,2021,3,Friday,5,,"NORWELL ST & HARVARD ST
DORCHESTER  MA 02121
UNITE",,,
212017494,3110,,SERVICE TO OTHER AGENCY,,257,0,2021-03-19 06:09:00,2021,3,Friday,6,,DOWNER AVE,42.31224826874389,-71.06239929374874,"(42.31224826874389, -71.06239929374874)"
212017456,3801,,M/V ACCIDENT - OTHER,C11,347,0,2021-03-19 06:27:00,2021,3,Friday,6,,FREEPORT ST,42.30728940591949,-71.05849912405918,"(42.30728940591949, -71.05849912405918)"
212017457,423,,ASSAULT - AGGRAVATED,C11,355,0,2021-03-19 06:47:00,2021,3,Friday,6,,DORCHESTER AVE,42.296662016235224,-71.06121836460217,"(42.296662016235224, -71.06121836460217)"
212017461,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,651,0,2021-03-19 07:24:00,2021,3,Friday,7,,SOUTH ST,,,
212017469,3410,,TOWED MOTOR VEHICLE,B3,467,0,2021-03-19 07:30:00,2021,3,Friday,7,,WESTMORE RD,,,
212017478,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,28,0,2021-03-19 07:30:00,2021,3,Friday,7,,CHELSEA ST,,,
212017466,3410,,TOWED MOTOR VEHICLE,C6,229,0,2021-03-19 07:36:00,2021,3,Friday,7,,E SIXTH ST,,,
212017459,3006,,SICK/INJURED/MEDICAL - PERSON,A15,43,0,2021-03-19 07:55:00,2021,3,Friday,7,,OLD IRONSIDES WAY,42.380204747487696,-71.05741400352046,"(42.380204747487696, -71.05741400352046)"
212017618,1102,,FRAUD - FALSE PRETENSE / SCHEME,A15,41,0,2021-03-19 08:00:00,2021,3,Friday,8,,MAIN ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
212017462,617,,LARCENY THEFT FROM BUILDING,B3,465,0,2021-03-19 08:00:00,2021,3,Friday,8,,WESTMORE RD,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212026154,1402,,VANDALISM,B2,289,0,2021-03-19 08:00:00,2021,3,Friday,8,,SCHROEDER PLZ,42.33367921810846,-71.09187754618458,"(42.33367921810846, -71.09187754618458)"
212017458,3115,,INVESTIGATE PERSON,E18, ,0,2021-03-19 08:05:00,2021,3,Friday,8,,RESERVATION RD,42.24866286774728,-71.12942498251334,"(42.24866286774728, -71.12942498251334)"
212017468,3410,,TOWED MOTOR VEHICLE,E13,572,0,2021-03-19 08:07:00,2021,3,Friday,8,,MONTEBELLO RD,,,
212017476,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,355,0,2021-03-19 08:35:00,2021,3,Friday,8,,MAYHEW ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212017471,3005,,SICK ASSIST,E5,680,0,2021-03-19 08:36:00,2021,3,Friday,8,,WASHINGTON ST,42.283902436483125,-71.13086262643496,"(42.283902436483125, -71.13086262643496)"
212017474,2647,,THREATS TO DO BODILY HARM,A7,34,0,2021-03-19 08:41:00,2021,3,Friday,8,,WEBSTER ST,,,
212017463,3114,,INVESTIGATE PROPERTY,A1,114,0,2021-03-19 08:46:00,2021,3,Friday,8,,ATLANTIC AVE,42.35438252130537,-71.05213281112022,"(42.35438252130537, -71.05213281112022)"
212017648,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,,282,0,2021-03-19 09:00:00,2021,3,Friday,9,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212017477,3114,,INVESTIGATE PROPERTY,B3,452,0,2021-03-19 09:05:00,2021,3,Friday,9,,KENBERMA RD,42.29574021546124,-71.07322637493333,"(42.29574021546124, -71.07322637493333)"
212017486,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,65,0,2021-03-19 09:10:00,2021,3,Friday,9,,CAMBRIDGE ST,42.36124326869168,-71.06497327027982,"(42.36124326869168, -71.06497327027982)"
212017574,2647,,THREATS TO DO BODILY HARM,B2,326,0,2021-03-19 09:30:00,2021,3,Friday,9,,FAYSTON ST,42.31224326993691,-71.07549900660268,"(42.31224326993691, -71.07549900660268)"
212017481,3301,,VERBAL DISPUTE,B3,421,0,2021-03-19 09:32:00,2021,3,Friday,9,,DELHI ST,42.27723402717495,-71.08844866984154,"(42.27723402717495, -71.08844866984154)"
212017492,736,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN IN BOSTON) MUST BE SUPPLEMENTAL,A1,70,0,2021-03-19 09:47:00,2021,3,Friday,9,,CHESTNUT ST,42.35727681937812,-71.06869851019732,"(42.35727681937812, -71.06869851019732)"
