INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
202034145,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,606,0,2020-05-08 13:00:00,2020,5,Friday,13,,S HUNTINGTON AVE,42.3295524545692,-71.1111242876834,"(42.3295524545692, -71.1111242876834)"
202032294,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,167,0,2020-05-08 13:00:00,2020,5,Friday,13,,RUTLAND ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202032112,3005,,SICK ASSIST,D4,624,0,2020-05-08 13:04:00,2020,5,Friday,13,,PARK DR,42.3448166586707,-71.0945796426154,"(42.3448166586707, -71.0945796426154)"
202032101,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,D4, ,0,2020-05-08 13:25:00,2020,5,Friday,13,,"WASHINGTON ST & E BERKELEY ST
BOSTON  MA 02118
UNI",42.3439390366213,-71.0659479538847,"(42.3439390366213, -71.0659479538847)"
202032153,3115,,INVESTIGATE PERSON,E5,691,0,2020-05-08 13:53:00,2020,5,Friday,13,,WASHINGTON ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
202058914,1107,,FRAUD - IMPERSONATION,D4,156,0,2020-05-08 14:00:00,2020,5,Friday,14,,WORCESTER ST,42.3389833286566,-71.077487061677,"(42.3389833286566, -71.077487061677)"
202034602,1108,,FRAUD - WELFARE,B3,465,0,2020-05-08 14:00:00,2020,5,Friday,14,,WOODBOLE AVE,,,
202032122,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E18,547,0,2020-05-08 14:12:00,2020,5,Friday,14,,GRASSMERE RD,42.2685542432592,-71.1299517340117,"(42.2685542432592, -71.1299517340117)"
202032119,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,205,0,2020-05-08 14:14:00,2020,5,Friday,14,,"A ST & SUMMER ST
SOUTH BOSTON  MA 02210
UNITED STA",42.3496249534685,-71.0490410337493,"(42.3496249534685, -71.0490410337493)"
202032134,3110,,SERVICE TO OTHER AGENCY,E18,520,0,2020-05-08 14:15:00,2020,5,Friday,14,,WEYBOSSET ST,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
202032118,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C11,355,0,2020-05-08 14:15:00,2020,5,Friday,14,,GREENWICH ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202032113,1102,,FRAUD - FALSE PRETENSE / SCHEME,D4,167,0,2020-05-08 14:19:00,2020,5,Friday,14,,HUNTINGTON AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202032115,3201,,PROPERTY - LOST/ MISSING,B2,280,0,2020-05-08 14:30:00,2020,5,Friday,14,,DUDLEY ST,42.3287258857203,-71.0838221696801,"(42.3287258857203, -71.0838221696801)"
202032132,3502,,MISSING PERSON - LOCATED,B2,292,0,2020-05-08 14:54:00,2020,5,Friday,14,,WASHINGTON ST,42.3266651033325,-71.0874903113989,"(42.3266651033325, -71.0874903113989)"
202032129,801,,ASSAULT - SIMPLE,E5,730,0,2020-05-08 15:01:00,2020,5,Friday,15,,VFW PKWY,42.2802081943532,-71.1708795937842,"(42.2802081943532, -71.1708795937842)"
202032733,619,,LARCENY ALL OTHERS,B2,318,0,2020-05-08 15:11:00,2020,5,Friday,15,,HOMESTEAD ST,42.3112772558629,-71.0890933411328,"(42.3112772558629, -71.0890933411328)"
202032127,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,E18,547,0,2020-05-08 15:15:00,2020,5,Friday,15,,GRASSMERE RD,42.2685542432592,-71.1299517340117,"(42.2685542432592, -71.1299517340117)"
202032317,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,786,0,2020-05-08 15:30:00,2020,5,Friday,15,,COMMONWEALTH AVE,42.3425126266208,-71.1436349512263,"(42.3425126266208, -71.1436349512263)"
202032133,3005,,SICK ASSIST,D14,794,0,2020-05-08 15:30:00,2020,5,Friday,15,,QUINT AVE,42.3519477990859,-71.134107913941,"(42.3519477990859, -71.134107913941)"
202032131,1102,,FRAUD - FALSE PRETENSE / SCHEME,E5,691,0,2020-05-08 15:37:00,2020,5,Friday,15,,BIRCHLAND AVE,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
202032144,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C6,921,0,2020-05-08 15:53:00,2020,5,Friday,15,,H ST,42.3309495689398,-71.0413905360383,"(42.3309495689398, -71.0413905360383)"
202032356,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A1,65,0,2020-05-08 16:00:00,2020,5,Friday,16,,STANIFORD ST,42.3624343651372,-71.0639180988256,"(42.3624343651372, -71.0639180988256)"
202032143,3006,,SICK/INJURED/MEDICAL - PERSON,D14,800,0,2020-05-08 16:00:00,2020,5,Friday,16,,GARDNER ST,42.3536784359498,-71.1286178458067,"(42.3536784359498, -71.1286178458067)"
202032285,2647,,THREATS TO DO BODILY HARM,B2,306,0,2020-05-08 16:00:00,2020,5,Friday,16,,TOWNSEND ST,42.3191711031445,-71.091924145165,"(42.3191711031445, -71.091924145165)"
202032834,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,2020-05-08 16:00:00,2020,5,Friday,16,,"W BROADWAY & E ST
SOUTH BOSTON  MA 02127
UNITED ST",42.3378129987982,-71.0492919417935,"(42.3378129987982, -71.0492919417935)"
202032154,3005,,SICK ASSIST,D4,171,0,2020-05-08 16:00:00,2020,5,Friday,16,,HARRISON AVE,42.3351190394661,-71.0749170961373,"(42.3351190394661, -71.0749170961373)"
202032182,3115,,INVESTIGATE PERSON,D14,778,0,2020-05-08 16:00:00,2020,5,Friday,16,,WASHINGTON ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
202032147,3115,,INVESTIGATE PERSON,D4,160,0,2020-05-08 16:13:00,2020,5,Friday,16,,DWIGHT ST,42.3444908413879,-71.0692565960725,"(42.3444908413879, -71.0692565960725)"
202032160,2647,,THREATS TO DO BODILY HARM,B2,574,0,2020-05-08 16:15:00,2020,5,Friday,16,,JUNIPER ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)"
202032141,801,,ASSAULT - SIMPLE,B2,329,0,2020-05-08 16:19:00,2020,5,Friday,16,,BLUE HILL AVE,42.3095647598851,-71.0799309776513,"(42.3095647598851, -71.0799309776513)"
202032186,3114,,INVESTIGATE PROPERTY,C11,246,0,2020-05-08 16:19:00,2020,5,Friday,16,,"HARTLAND ST & TUTTLE ST
DORCHESTER  MA 02125
UNITE",42.3151299713132,-71.0530870090242,"(42.3151299713132, -71.0530870090242)"
202032137,3207,,PROPERTY - FOUND,E18,520,0,2020-05-08 16:27:00,2020,5,Friday,16,,HYDE PARK AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
202032150,3115,,INVESTIGATE PERSON,B2,328,0,2020-05-08 16:30:00,2020,5,Friday,16,,INTERVALE ST,42.3094214698461,-71.0746002901145,"(42.3094214698461, -71.0746002901145)"
202032163,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2020-05-08 16:46:00,2020,5,Friday,16,,RICHMOND ST,42.274218076773,-71.0662207767447,"(42.274218076773, -71.0662207767447)"
202032166,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,D14,798,0,2020-05-08 16:46:00,2020,5,Friday,16,,"BRIGHTON AVE & MALVERN ST
BRIGHTON  MA 02134
UNITE",42.3521130237016,-71.1252259754477,"(42.3521130237016, -71.1252259754477)"
202032151,3006,,SICK/INJURED/MEDICAL - PERSON,A1,113,0,2020-05-08 16:59:00,2020,5,Friday,16,,"ESSEX ST & OXFORD ST
BOSTON  MA 02111
UNITED STATE",42.3525549992479,-71.0606810546369,"(42.3525549992479, -71.0606810546369)"
202032370,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,2020-05-08 17:00:00,2020,5,Friday,17,,WYOLA PL,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202032922,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,2020-05-08 17:00:00,2020,5,Friday,17,,WASHINGTON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202036625,3115,,INVESTIGATE PERSON,B3,447,0,2020-05-08 17:00:00,2020,5,Friday,17,,NORWELL ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
202032157,3008,,SUICIDE / SUICIDE ATTEMPT,E13,912,0,2020-05-08 17:00:00,2020,5,Friday,17,,PARKER ST,42.3246944257683,-71.100879016654,"(42.3246944257683, -71.100879016654)"
202037103,724,,AUTO THEFT,D14,811,0,2020-05-08 17:01:00,2020,5,Friday,17,,WESTERN AVE,42.3632227581941,-71.1349459227056,"(42.3632227581941, -71.1349459227056)"
202032162,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,691,0,2020-05-08 17:10:00,2020,5,Friday,17,,"1708 CENTRE ST
BOSTON  MA 02132
UNITED STATES",42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
202032165,3115,,INVESTIGATE PERSON,C6,355,0,2020-05-08 17:33:00,2020,5,Friday,17,,BOSTON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202032167,613,,LARCENY SHOPLIFTING,A1,66,0,2020-05-08 17:37:00,2020,5,Friday,17,,CHARLES ST,42.360644695548,-71.0708619201114,"(42.360644695548, -71.0708619201114)"
202032161,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B2, ,0,2020-05-08 17:39:00,2020,5,Friday,17,,DABNEY PL,,,
202032174,3115,,INVESTIGATE PERSON,B3,465,0,2020-05-08 17:40:00,2020,5,Friday,17,,MORTON ST,42.2856129570313,-71.0930529786441,"(42.2856129570313, -71.0930529786441)"
202032170,1102,,FRAUD - FALSE PRETENSE / SCHEME,E18,520,0,2020-05-08 18:00:00,2020,5,Friday,18,,STELLA RD,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
202032171,3006,,SICK/INJURED/MEDICAL - PERSON,C11,367,0,2020-05-08 18:01:00,2020,5,Friday,18,,VICTORY RD,42.2957894918126,-71.0558180795419,"(42.2957894918126, -71.0558180795419)"
202032185,3301,,VERBAL DISPUTE,C11,332,0,2020-05-08 18:08:00,2020,5,Friday,18,,COLUMBIA RD,42.3136340877211,-71.0677802527945,"(42.3136340877211, -71.0677802527945)"
202032181,3410,,TOWED MOTOR VEHICLE,E13,912,0,2020-05-08 18:11:00,2020,5,Friday,18,,CENTRE ST,42.3228741338302,-71.101553535675,"(42.3228741338302, -71.101553535675)"
202032169,3106,,PROPERTY - ACCIDENTAL DAMAGE,C11,355,0,2020-05-08 18:17:00,2020,5,Friday,18,,FREEPORT ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202041800,617,,LARCENY THEFT FROM BUILDING,B2,315,0,2020-05-08 18:18:00,2020,5,Friday,18,,WAUMBECK ST,42.3140128956551,-71.0863527678356,"(42.3140128956551, -71.0863527678356)"
202032173,2905,,VAL - VIOLATION OF AUTO LAW,E18,483,0,2020-05-08 18:25:00,2020,5,Friday,18,,RIVER ST,42.2638786184949,-71.1014024200837,"(42.2638786184949, -71.1014024200837)"
202032177,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,329,0,2020-05-08 18:25:00,2020,5,Friday,18,,"COLUMBIA RD & DEVON ST
DORCHESTER  MA 02121
UNITED",42.3075669789464,-71.0760810231011,"(42.3075669789464, -71.0760810231011)"
202032183,3005,,SICK ASSIST,B2,311,0,2020-05-08 18:26:00,2020,5,Friday,18,,WOODBINE ST,42.318979194441,-71.079646533666,"(42.318979194441, -71.079646533666)"
202032172,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2020-05-08 18:32:00,2020,5,Friday,18,,BOYLSTON ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202032698,1402,,VANDALISM,D14,771,0,2020-05-08 18:38:00,2020,5,Friday,18,,WASHINGTON ST,42.3490154625812,-71.1516033474414,"(42.3490154625812, -71.1516033474414)"
202032184,3005,,SICK ASSIST,B2, ,0,2020-05-08 18:54:00,2020,5,Friday,18,,"WASHINGTON ST & ROXBURY ST
ROXBURY  MA 02119
UNITE",42.3296089879793,-71.0846210376432,"(42.3296089879793, -71.0846210376432)"
202032287,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,279,0,2020-05-08 19:00:00,2020,5,Friday,19,,WINSLOW ST,42.3288299043163,-71.0814437863336,"(42.3288299043163, -71.0814437863336)"
202032187,3005,,SICK ASSIST,D14,784,0,2020-05-08 19:10:00,2020,5,Friday,19,,COMMONWEALTH AVE,42.3463458536803,-71.1414875060248,"(42.3463458536803, -71.1414875060248)"
202032188,1402,,VANDALISM,D14,781,0,2020-05-08 19:34:00,2020,5,Friday,19,,N BEACON ST,42.3552821069521,-71.1456613628381,"(42.3552821069521, -71.1456613628381)"
202032190,3006,,SICK/INJURED/MEDICAL - PERSON,C11,240,0,2020-05-08 19:38:00,2020,5,Friday,19,,E COTTAGE ST,42.3200417558524,-71.0610411817676,"(42.3200417558524, -71.0610411817676)"
202032189,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2020-05-08 19:38:00,2020,5,Friday,19,,"WASHINGTON ST & SCHOOL ST
DORCHESTER  MA 02124
UNI",42.2966789900322,-71.0722850525958,"(42.2966789900322, -71.0722850525958)"
202032191,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,436,0,2020-05-08 19:40:00,2020,5,Friday,19,,WASHINGTON ST,42.289622384736,-71.0714194254056,"(42.289622384736, -71.0714194254056)"
202032193,3115,,INVESTIGATE PERSON,A15,900,0,2020-05-08 20:00:00,2020,5,Friday,20,,MCNULTY CT,42.3786585221601,-71.0576943326533,"(42.3786585221601, -71.0576943326533)"
202032399,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,337,0,2020-05-08 20:00:00,2020,5,Friday,20,,RICHFIELD ST,42.3075179670755,-71.0709104175875,"(42.3075179670755, -71.0709104175875)"
202032195,3006,,SICK/INJURED/MEDICAL - PERSON,E13,508,0,2020-05-08 20:09:00,2020,5,Friday,20,,HYDE PARK AVE,42.2932264454863,-71.1176563583315,"(42.2932264454863, -71.1176563583315)"
202032197,3502,,MISSING PERSON - LOCATED,B2,263,0,2020-05-08 20:21:00,2020,5,Friday,20,,DUDLEY ST,42.3232482785779,-71.0734403821541,"(42.3232482785779, -71.0734403821541)"
202032192,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2020-05-08 20:38:00,2020,5,Friday,20,,BURGOYNE ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202032203,3301,,VERBAL DISPUTE,C11,365,0,2020-05-08 20:57:00,2020,5,Friday,20,,SEMONT RD,42.2908974927781,-71.0615667122289,"(42.2908974927781, -71.0615667122289)"
202032196,617,,LARCENY THEFT FROM BUILDING,D4,167,0,2020-05-08 21:05:00,2020,5,Friday,21,,CLEARWAY ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202032205,801,,ASSAULT - SIMPLE,B2,321,0,2020-05-08 21:17:00,2020,5,Friday,21,,BLUE HILL AVE,42.3105454447348,-71.0817932830829,"(42.3105454447348, -71.0817932830829)"
202032268,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,E18,520,0,2020-05-08 21:30:00,2020,5,Friday,21,,DEFOREST ST,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
202032204,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2020-05-08 21:30:00,2020,5,Friday,21,,"BLUE HILL AVE & JOHNSTON RD
MATTAPAN  MA 02126
UNI",,,
202032201,3111,,LICENSE PREMISE VIOLATION,E5,691,0,2020-05-08 21:32:00,2020,5,Friday,21,,CENTRE ST,42.2872074930051,-71.1493802181409,"(42.2872074930051, -71.1493802181409)"
202032214,3301,,VERBAL DISPUTE,E18,493,0,2020-05-08 21:34:00,2020,5,Friday,21,,RIVER STREET TER,42.2608698729695,-71.1123405386957,"(42.2608698729695, -71.1123405386957)"
202032209,3006,,SICK/INJURED/MEDICAL - PERSON,E18,516,0,2020-05-08 21:40:00,2020,5,Friday,21,,WILLIAMS AVE,42.2510016747298,-71.1191048052588,"(42.2510016747298, -71.1191048052588)"
202032207,520,,BURGLARY - RESIDENTIAL,D4,145,0,2020-05-08 21:48:00,2020,5,Friday,21,,HUNTINGTON AVE,42.3448118186725,-71.0823432376763,"(42.3448118186725, -71.0823432376763)"
202032206,3805,,M/V ACCIDENT - POLICE VEHICLE,B3, ,0,2020-05-08 21:55:00,2020,5,Friday,21,,"RHOADES ST & BLUE HILL AVE
DORCHESTER  MA 02126
UN",42.2850040130736,-71.0911919932614,"(42.2850040130736, -71.0911919932614)"
202032215,3006,,SICK/INJURED/MEDICAL - PERSON,E5,556,0,2020-05-08 21:59:00,2020,5,Friday,21,,ROWE ST,42.2799593181357,-71.1207391891173,"(42.2799593181357, -71.1207391891173)"
202032358,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,358,0,2020-05-08 22:00:00,2020,5,Friday,22,,TONAWANDA ST,42.2985085020162,-71.0678695585154,"(42.2985085020162, -71.0678695585154)"
202032239,423,,ASSAULT - AGGRAVATED,E13,612,0,2020-05-08 22:00:00,2020,5,Friday,22,,CENTRE ST,42.3353844395738,-71.1067796487276,"(42.3353844395738, -71.1067796487276)"
202032263,617,,LARCENY THEFT FROM BUILDING,C6,200,0,2020-05-08 22:00:00,2020,5,Friday,22,,D ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
202032269,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,2020-05-08 22:00:00,2020,5,Friday,22,,LINCOLN ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202032208,3005,,SICK ASSIST,E5,673,0,2020-05-08 22:03:00,2020,5,Friday,22,,"ARDALE ST & CENTRE ST
ROSLINDALE  MA 02131
UNITED ",42.2933480380715,-71.1372900405213,"(42.2933480380715, -71.1372900405213)"
202032216,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2020-05-08 22:05:00,2020,5,Friday,22,,"40 GIBSON ST
DORCHESTER  MA 02122
UNITED STATES",42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202032210,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,2020-05-08 22:10:00,2020,5,Friday,22,,WARREN ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
202032654,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,321,0,2020-05-08 22:30:00,2020,5,Friday,22,,BRUNSWICK ST,42.3117534750219,-71.0819737795303,"(42.3117534750219, -71.0819737795303)"
202032212,3111,,LICENSE PREMISE VIOLATION,C11,379,0,2020-05-08 22:31:00,2020,5,Friday,22,,ADAMS ST,42.2839746305816,-71.055535644395,"(42.2839746305816, -71.055535644395)"
202032213,3018,,SICK/INJURED/MEDICAL - POLICE,B3, ,0,2020-05-08 22:36:00,2020,5,Friday,22,,"RHOADES ST & BLUE HILL AVE
DORCHESTER  MA 02126
UN",42.2850040130736,-71.0911919932614,"(42.2850040130736, -71.0911919932614)"
202032229,3410,,TOWED MOTOR VEHICLE,B2,320,0,2020-05-08 22:37:00,2020,5,Friday,22,,CHENEY ST,42.3091942171684,-71.0848894607534,"(42.3091942171684, -71.0848894607534)"
202032220,3005,,SICK ASSIST,B3,420,0,2020-05-08 22:49:00,2020,5,Friday,22,,LORNA RD,42.2766337195683,-71.0852729409422,"(42.2766337195683, -71.0852729409422)"
202032225,301,,ROBBERY,A7,26,0,2020-05-08 23:00:00,2020,5,Friday,23,,"FALCON ST & MERIDIAN ST
EAST BOSTON  MA 02128
UNIT",42.3819800126659,-71.039292965878,"(42.3819800126659, -71.039292965878)"
202032226,3301,,VERBAL DISPUTE,B2,304,0,2020-05-08 23:03:00,2020,5,Friday,23,,SLAYTON WAY,42.3217703186584,-71.0977977390103,"(42.3217703186584, -71.0977977390103)"
202032377,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,252,0,2020-05-08 23:15:00,2020,5,Friday,23,,PLAYSTEAD RD,42.309613496573,-71.0517316948876,"(42.309613496573, -71.0517316948876)"
202032227,613,,LARCENY SHOPLIFTING,C11,385,0,2020-05-08 23:20:00,2020,5,Friday,23,,GALLIVAN BLVD,42.2847478388587,-71.0446030915968,"(42.2847478388587, -71.0446030915968)"
202032382,1402,,VANDALISM,B2,282,0,2020-05-08 23:30:00,2020,5,Friday,23,,"2400 WASHINGTON ST
ROXBURY  MA 02119
UNITED STATES",42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
202032481,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2020-05-08 23:30:00,2020,5,Friday,23,,BOYLSTON ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
202032272,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,77,0,2020-05-08 23:30:00,2020,5,Friday,23,,BARTLETT ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
202032793,3502,,MISSING PERSON - LOCATED,A1,167,0,2020-05-09 00:00:00,2020,5,Saturday,0,,FRUIT ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202036808,3115,,INVESTIGATE PERSON,B2,260,0,2020-05-09 00:00:00,2020,5,Saturday,0,,HARLOW ST,42.3191526276871,-71.0718982239151,"(42.3191526276871, -71.0718982239151)"
202033260,1102,,FRAUD - FALSE PRETENSE / SCHEME,E5,691,0,2020-05-09 00:01:00,2020,5,Saturday,0,,CENTRE ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
202032246,1107,,FRAUD - IMPERSONATION,B3,458,0,2020-05-09 00:23:00,2020,5,Saturday,0,,ELLINGTON ST,42.3019741999315,-71.08383388129,"(42.3019741999315, -71.08383388129)"
202032231,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,115,0,2020-05-09 00:39:00,2020,5,Saturday,0,,"BEACH ST & UTICA ST
BOSTON  MA 02111
UNITED STATES",42.3508110229048,-71.0580910409377,"(42.3508110229048, -71.0580910409377)"
202032257,3018,,SICK/INJURED/MEDICAL - POLICE,B3,465,0,2020-05-09 00:45:00,2020,5,Saturday,0,,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
202032439,423,,ASSAULT - AGGRAVATED,C11,355,0,2020-05-09 00:45:00,2020,5,Saturday,0,,ADAMS ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202032241,2101,,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,D14, ,0,2020-05-09 01:05:00,2020,5,Saturday,1,,"159 WASHINGTON ST
BOSTON  MA 02135
UNITED STATES",42.346443024885,-71.1469795371247,"(42.346443024885, -71.1469795371247)"
202032234,3115,,INVESTIGATE PERSON,B2,911,0,2020-05-09 01:08:00,2020,5,Saturday,1,,ANNUNCIATION RD,42.3350621776333,-71.0931678123782,"(42.3350621776333, -71.0931678123782)"
202032235,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B3,441,0,2020-05-09 01:13:00,2020,5,Saturday,1,,HARVARD ST,42.2954922253534,-71.0858703956456,"(42.2954922253534, -71.0858703956456)"
202032242,3115,,INVESTIGATE PERSON,E18,480,0,2020-05-09 01:21:00,2020,5,Saturday,1,,RICHMERE RD,42.2691459335725,-71.1014611166762,"(42.2691459335725, -71.1014611166762)"
202032249,3108,,FIRE REPORT,B2,305,0,2020-05-09 01:27:00,2020,5,Saturday,1,,CODMAN PARK,42.3200616243723,-71.0929707609999,"(42.3200616243723, -71.0929707609999)"
202032312,617,,LARCENY THEFT FROM BUILDING,C11,359,0,2020-05-09 01:30:00,2020,5,Saturday,1,,REGINA RD,42.2952485674124,-71.0710877302732,"(42.2952485674124, -71.0710877302732)"
202032237,3114,,INVESTIGATE PROPERTY,B3,446,1,2020-05-09 01:34:00,2020,5,Saturday,1,,SHAFTER ST,42.2989533642045,-71.0768587023364,"(42.2989533642045, -71.0768587023364)"
202032245,3502,,MISSING PERSON - LOCATED,B2,304,0,2020-05-09 01:40:00,2020,5,Saturday,1,,SLAYTON WAY,42.3217703186584,-71.0977977390103,"(42.3217703186584, -71.0977977390103)"
202032309,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,336,0,2020-05-09 02:00:00,2020,5,Saturday,2,,RICHFIELD ST,42.3085368302943,-71.0721261585557,"(42.3085368302943, -71.0721261585557)"
202032264,617,,LARCENY THEFT FROM BUILDING,C6,200,0,2020-05-09 02:00:00,2020,5,Saturday,2,,D ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
202032248,801,,ASSAULT - SIMPLE,D4,159,0,2020-05-09 02:34:00,2020,5,Saturday,2,,WALTHAM ST,42.3427423853688,-71.070074194354,"(42.3427423853688, -71.070074194354)"
202032295,540,,BURGLARY - COMMERICAL,B2,328,0,2020-05-09 04:00:00,2020,5,Saturday,4,,QUINCY ST,42.3121060088241,-71.0725677947278,"(42.3121060088241, -71.0725677947278)"
202032252,3005,,SICK ASSIST,D14,789,0,2020-05-09 04:10:00,2020,5,Saturday,4,,CHISWICK RD,42.3378790612491,-71.1507505442089,"(42.3378790612491, -71.1507505442089)"
202032255,520,,BURGLARY - RESIDENTIAL,B3,415,0,2020-05-09 04:12:00,2020,5,Saturday,4,,FENDALE AVE,42.2790583807977,-71.0711431895789,"(42.2790583807977, -71.0711431895789)"
202032354,3115,,INVESTIGATE PERSON,D4,167,0,2020-05-09 04:15:00,2020,5,Saturday,4,,COMMONWEALTH AVENUE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202032253,3005,,SICK ASSIST,E5,559,0,2020-05-09 04:21:00,2020,5,Saturday,4,,KITTREDGE ST,42.2811794324658,-71.1303461081147,"(42.2811794324658, -71.1303461081147)"
202032258,3006,,SICK/INJURED/MEDICAL - PERSON,E18,499,0,2020-05-09 04:47:00,2020,5,Saturday,4,,AMERICAN LEGION HWY,42.2781069328788,-71.1163652327501,"(42.2781069328788, -71.1163652327501)"
202032387,520,,BURGLARY - RESIDENTIAL,A7,824,0,2020-05-09 05:00:00,2020,5,Saturday,5,,TRENTON ST,42.3796845574165,-71.034286452251,"(42.3796845574165, -71.034286452251)"
202032256,1402,,VANDALISM,C6,211,0,2020-05-09 05:06:00,2020,5,Saturday,5,,ATHENS ST,42.3387736681406,-71.0496785127117,"(42.3387736681406, -71.0496785127117)"
202032260,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,459,0,2020-05-09 05:44:00,2020,5,Saturday,5,,"COLUMBIA RD & WASHINGTON ST
DORCHESTER  MA 02121
U",42.3054350060689,-71.0805780370567,"(42.3054350060689, -71.0805780370567)"
202032261,3005,,SICK ASSIST,E5,561,0,2020-05-09 05:45:00,2020,5,Saturday,5,,BROWN AVE,42.28522971396,-71.1203724190441,"(42.28522971396, -71.1203724190441)"
